192.168.48.1 - - [11/Apr/2024:14:11:05 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:11:23 +0900] "GET / HTTP/1.1" 200 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:11:23 +0900] "GET /style.css HTTP/1.1" 200 513 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:11:23 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:11:48 +0900] "GET / HTTP/1.1" 200 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:11:48 +0900] "GET /style.css HTTP/1.1" 200 537 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:11:48 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:11:56 +0900] "GET / HTTP/1.1" 200 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:11:56 +0900] "GET /style.css HTTP/1.1" 200 537 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:11:56 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:12:09 +0900] "GET / HTTP/1.1" 200 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:12:09 +0900] "GET /style.css HTTP/1.1" 200 565 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:12:09 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
